Symmetry Breaking option,sb_fix_var_lex
Price min value,Price for each machine,Time
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.041487932205200195
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.048781633377075195
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.03535318374633789
