Symmetry Breaking option,sb_fix_var_lex
Price min value,Price for each machine,Time
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",1.5806479454040527
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",1.6138660907745361
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",1.2837600708007812
