Symmetry Breaking option,sb_fix_var_price_load
Price min value,Price for each machine,Time
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",1.6124451160430908
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",2.8757808208465576
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",2.620591163635254
