Price min value,Price for each machine,Time
687/500,"[21/200, 21/200, 283/1000, 21/200, 21/200, 283/1000, 283/1000, 21/200]",25.195965051651
687/500,"[21/200, 21/200, 283/1000, 283/1000, 21/200, 21/200, 283/1000, 21/200]",26.284146308898926
