Price min value,Price for each machine,Time
132/5,"[22/5, 22/5, 22/5, 0, 22/5, 0, 0, 22/5, 0, 0, 22/5]",9.921943187713623
132/5,"[0, 22/5, 22/5, 0, 0, 22/5, 22/5, 0, 22/5, 22/5, 0]",10.334119081497192
