Price min value,Price for each machine,Time
827/500,"[283/1000, 283/1000, 283/1000, 23/200, 23/200, 23/200, 23/200, 23/200, 23/200, 23/200]",11.230301856994629
827/500,"[23/200, 23/200, 23/200, 23/200, 283/1000, 283/1000, 23/200, 23/200, 23/200, 283/1000]",17.944750785827637
