Symmetry Breaking option,sb_load_price_lex
Price min value,Price for each machine,Time
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.06307411193847656
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.09472203254699707
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.0819709300994873
