Symmetry Breaking option,sb_load_price_lex
Price min value,Price for each machine,Time
1.622,"[0.46, 0.21, 0.21, 0.532, 0.21, 0.0]",2.2152669429779053
1.622,"[0.46, 0.21, 0.21, 0.532, 0.21, 0.0]",1.8649260997772217
1.622,"[0.46, 0.21, 0.21, 0.532, 0.21, 0.0]",2.326385974884033
