False,False,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
3759/1000,"[379, 402, 1288, 1288, 0, 402]",0.18147063255310059
3759/1000,"[1288, 0, 1288, 402, 402, 379]",0.12062907218933105
3759/1000,"[379, 402, 402, 1288, 1288, 0]",0.23002171516418457
3759/1000,"[1288, 402, 379, 402, 0, 1288]",0.18918299674987793
3759/1000,"[379, 402, 1288, 402, 0, 1288]",0.13604259490966797
