Symmetry Breaking option,sb_fix_var_vm_load_price
Price min value,Price for each machine,Time
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",1.7616331577301025
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",2.485460042953491
1.622,"[0.21, 0.532, 0.21, 0.46, 0.21, 0.0]",2.202687978744507
