Symmetry Breaking option,sb_fix_var_vm_load
Price min value,Price for each machine,Time
2.417,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.379, 0.379, 0.379]",0.4912712574005127
2.417,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.379, 0.128, 0.128, 0.128, 0.379, 0.128, 0.379]",0.44443702697753906
2.417,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.379, 0.128, 0.128, 0.128, 0.379, 0.379]",0.49120283126831055
