Symmetry Breaking option,sb_fix_var_vm_load
Price min value,Price for each machine,Time
1.674,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.116, 0.21, 0.116]",71.35523009300232
1.674,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.116, 0.116, 0.116, 0.116, 0.21]",38.1999032497406
1.674,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.116, 0.116, 0.21]",72.1821231842041
