True,True,False,True,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
882/1000,"[210, 210, 210, 126, 126]",0.857616662979126
882/1000,"[210, 210, 210, 126, 126]",1.3206651210784912
882/1000,"[210, 210, 210, 126, 126]",0.6844940185546875
