True,False,False,False,True,True,True,True,False,False,False
Price min value,Price for each machine,Time
54912/1000,"[0, 9152, 9152, 0, 0, 9152, 0, 9152, 0, 9152, 9152]",39.89567184448242
54912/1000,"[9152, 0, 9152, 9152, 9152, 9152, 0, 0, 0, 0, 9152]",12.809627771377563
54912/1000,"[9152, 9152, 0, 9152, 0, 0, 0, 0, 9152, 9152, 9152]",24.857672929763794
