Symmetry Breaking option,
Price min value,Price for each machine,Time
1.777,"[0.128, 0.128, 0.128, 0.379, 0.379, 0.128, 0.379, 0.128]",1.4516229629516602
1.777,"[0.128, 0.128, 0.128, 0.379, 0.379, 0.128, 0.379, 0.128]",1.9471220970153809
1.777,"[0.128, 0.128, 0.379, 0.128, 0.128, 0.128, 0.379, 0.379]",1.4806480407714844
