Symmetry Breaking option,
Price min value,Price for each machine,Time
3.759,"[0.0, 0.402, 0.402, 1.288, 0.379, 1.288]",0.19515705108642578
3.759,"[0.402, 0.0, 1.288, 1.288, 0.402, 0.379]",0.17537879943847656
3.759,"[0.379, 0.402, 0.402, 1.288, 0.0, 1.288]",0.14820098876953125
