Symmetry Breaking option,sb_load_price_lex
Price min value,Price for each machine,Time
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",6.736710786819458
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",4.602428913116455
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",5.860979080200195
