Symmetry Breaking option,sb_load_price_lex
Price min value,Price for each machine,Time
2.142,"[0.21, 0.21, 0.21, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126]",133.79002404212952
2.142,"[0.21, 0.21, 0.21, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126]",183.44278287887573
2.142,"[0.21, 0.21, 0.21, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126, 0.126]",172.74069094657898
