True,True,False,True,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
1210/1000,"[116, 116, 116, 210, 210, 210, 116, 116]",8.046178340911865
1210/1000,"[116, 116, 116, 210, 210, 210, 116, 116]",8.948635578155518
1210/1000,"[116, 116, 116, 210, 210, 210, 116, 116]",10.964544773101807
