Symmetry Breaking option,sb_fix_var_vm_load_lex
Price min value,Price for each machine,Time
1.26,"[0.126, 0.126, 0.126, 0.126, 0.126, 0.21, 0.21, 0.21]",5.121524095535278
1.26,"[0.126, 0.126, 0.126, 0.126, 0.126, 0.21, 0.21, 0.21]",3.191540002822876
1.26,"[0.126, 0.126, 0.126, 0.126, 0.126, 0.21, 0.21, 0.21]",5.434959888458252
