Symmetry Breaking option,sb_fix_var_vm_load_lex
Price min value,Price for each machine,Time
2.676,"[0.252, 1.288, 0.252, 0.632, 0.252, 0.0]",0.1137080192565918
2.676,"[0.252, 1.288, 0.252, 0.632, 0.252, 0.0]",0.10827493667602539
2.676,"[0.252, 1.288, 0.252, 0.632, 0.252, 0.0]",0.08656597137451172
