Price min value,Price for each machine,Time
2019/1000,"[283/1000, 283/1000, 0/1000, 526/1000, 644/1000, 283/1000]",2.4403910636901855
2019/1000,"[283/1000, 644/1000, 526/1000, 283/1000, 283/1000, 0/1000]",1.6312220096588135
