Symmetry Breaking option,sb_fix_var_price
Price min value,Price for each machine,Time
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.05535411834716797
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.06466984748840332
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.050296783447265625
