Symmetry Breaking option,sb_fix_var_price
Price min value,Price for each machine,Time
1.396,"[0.128, 0.128, 0.128, 0.252, 0.252, 0.252, 0.128, 0.128]",0.16828417778015137
1.396,"[0.128, 0.128, 0.128, 0.252, 0.252, 0.252, 0.128, 0.128]",0.22072505950927734
1.396,"[0.128, 0.128, 0.128, 0.252, 0.252, 0.252, 0.128, 0.128]",0.24205899238586426
