Symmetry Breaking option,sb_fix_var_price_vm_load_lex
Price min value,Price for each machine,Time
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.23485994338989258
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.2686128616333008
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.2355499267578125
