Symmetry Breaking option,sb_fix_var_price_vm_load_lex
Price min value,Price for each machine,Time
1.582,"[0.21, 0.532, 0.21, 0.42, 0.21, 0.0]",5.209702968597412
1.582,"[0.21, 0.532, 0.21, 0.42, 0.21, 0.0]",6.534757137298584
1.582,"[0.21, 0.532, 0.21, 0.42, 0.21, 0.0]",6.238611936569214
