True,False,False,False,True,True,True,True,False,False,False
Price min value,Price for each machine,Time
1386/1000,"[126, 252, 126, 252, 126, 126, 126, 252]",85.73915004730225
1386/1000,"[252, 126, 126, 126, 252, 252, 126, 126]",83.51821255683899
1386/1000,"[126, 126, 126, 252, 126, 126, 252, 252]",76.29047226905823
