True,False,False,False,True,True,True,True,False,False,False
Price min value,Price for each machine,Time
54912/1000,"[9152, 0, 0, 0, 9152, 9152, 9152, 0, 0, 9152, 9152]",12.194287776947021
54912/1000,"[0, 9152, 9152, 0, 0, 0, 9152, 9152, 0, 9152, 9152]",12.611228227615356
54912/1000,"[0, 0, 0, 9152, 9152, 9152, 0, 9152, 9152, 9152, 0]",28.14588499069214
