Price min value,Price for each machine,Time
1374/1000,"[105/1000, 283/1000, 105/1000, 105/1000, 283/1000, 105/1000, 105/1000, 283/1000]",18.52387309074402
1374/1000,"[283/1000, 283/1000, 105/1000, 283/1000, 105/1000, 105/1000, 105/1000, 105/1000]",44.26377606391907
