Price min value,Price for each machine,Time
12832/1000,"[0/1000, 2808/1000, 1600/1000, 2808/1000, 2808/1000, 2808/1000]",0.08136296272277832
12832/1000,"[2808/1000, 2808/1000, 2808/1000, 1600/1000, 2808/1000, 0/1000]",0.08468508720397949
