Symmetry Breaking option,sb_vm_load_lex
Price min value,Price for each machine,Time
1.012,"[0.252, 0.128, 0.252, 0.128, 0.252]",0.10846805572509766
1.012,"[0.252, 0.128, 0.252, 0.128, 0.252]",0.0831458568572998
1.012,"[0.252, 0.128, 0.252, 0.128, 0.252]",0.0879819393157959
