Symmetry Breaking option,sb_fix_var_vm_load_price_lex
Price min value,Price for each machine,Time
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.160905122756958
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.23103904724121094
3.759,"[0.379, 1.288, 0.402, 1.288, 0.402, 0.0]",0.2720060348510742
