Symmetry Breaking option,sb_fix_var
Price min value,Price for each machine,Time
1.908,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.252, 0.128, 0.128, 0.252, 0.128, 0.128]",6.573421001434326
1.908,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.128, 0.252, 0.128, 0.252]",5.803481817245483
1.908,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.128, 0.128, 0.128, 0.252, 0.128, 0.252]",5.856020927429199
