Symmetry Breaking option,sb_fix_var
Price min value,Price for each machine,Time
1.442,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.116, 0.21, 0.21]",242.61690711975098
1.442,"[0.116, 0.116, 0.116, 0.116, 0.21, 0.116, 0.116, 0.21, 0.21, 0.116]",238.61683201789856
1.442,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.116, 0.116, 0.21]",203.6999580860138
