Symmetry Breaking option,sb_fix_var
Price min value,Price for each machine,Time
2.036,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.128, 0.128, 0.252, 0.128, 0.252]",9.13413405418396
2.036,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.128, 0.252, 0.252, 0.128, 0.128]",8.7991943359375
2.036,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.252, 0.128, 0.128, 0.252, 0.128, 0.252, 0.128]",8.271091938018799
