Symmetry Breaking option,sb_fix_var
Price min value,Price for each machine,Time
1.777,"[0.128, 0.128, 0.128, 0.128, 0.379, 0.379, 0.128, 0.379]",0.46918296813964844
1.777,"[0.128, 0.128, 0.128, 0.128, 0.379, 0.379, 0.379, 0.128]",0.48323726654052734
1.777,"[0.128, 0.128, 0.128, 0.379, 0.379, 0.128, 0.379, 0.128]",0.45531797409057617
