Symmetry Breaking option,sb_fix_var_price_lex
Price min value,Price for each machine,Time
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",2.0930099487304688
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",2.3797550201416016
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",1.598067045211792
