True,False,False,False,True,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
1.21,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.21]",18.955627918243408
1.21,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.21]",18.27298402786255
1.21,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.21, 0.21, 0.21]",25.597869157791138
