Symmetry Breaking option,sb_vm_load
Price min value,Price for each machine,Time
1.512,"[0.126, 0.126, 0.126, 0.126, 0.21, 0.21, 0.126, 0.126, 0.21, 0.126]",42.817665100097656
1.512,"[0.126, 0.126, 0.21, 0.126, 0.126, 0.21, 0.21, 0.126, 0.126, 0.126]",35.09302496910095
1.512,"[0.126, 0.126, 0.21, 0.126, 0.126, 0.126, 0.21, 0.21, 0.126, 0.126]",21.085689067840576
