Symmetry Breaking option,sb_vm_load
Price min value,Price for each machine,Time
1.777,"[0.128, 0.379, 0.128, 0.128, 0.128, 0.128, 0.379, 0.379]",0.36298394203186035
1.777,"[0.379, 0.128, 0.379, 0.128, 0.128, 0.128, 0.379, 0.128]",0.4007401466369629
1.777,"[0.128, 0.128, 0.128, 0.379, 0.128, 0.128, 0.379, 0.379]",0.36643481254577637
