True,False,False,False,True,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
2.676,"[0.252, 0.252, 0.632, 0.252, 1.288, 0.0]",0.5781543254852295
2.676,"[0.252, 0.252, 0.632, 0.252, 1.288, 0.0]",0.6296811103820801
2.676,"[0.252, 0.252, 0.632, 0.252, 1.288, 0.0]",0.6412689685821533
