Price min value,Price for each machine,Time
11611/1000,"[0/1000, 2808/1000, 2808/1000, 379/1000, 2808/1000, 2808/1000]",3.7094857692718506
11611/1000,"[379/1000, 2808/1000, 2808/1000, 2808/1000, 2808/1000, 0/1000]",4.201931715011597
