Symmetry Breaking option,sb_fix_var_price_load
Price min value,Price for each machine,Time
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.24628305435180664
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.18678927421569824
1.416,"[0.402, 0.379, 0.379, 0.128, 0.128]",0.21815109252929688
