True,False,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
1582/1000,"[0, 420, 210, 210, 210, 532]",28.173062324523926
1582/1000,"[420, 210, 210, 532, 0, 210]",20.936619997024536
1582/1000,"[532, 210, 210, 420, 210, 0]",19.02446460723877
1582/1000,"[420, 210, 210, 0, 210, 532]",33.81397557258606
1582/1000,"[532, 210, 420, 210, 210, 0]",34.93632459640503
