Symmetry Breaking option,sb_price_lex
Price min value,Price for each machine,Time
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",0.6669130325317383
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",0.8671989440917969
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",0.682401180267334
