Symmetry Breaking option,sb_price_lex
Price min value,Price for each machine,Time
1.622,"[0.532, 0.46, 0.21, 0.21, 0.21, 0.0]",1.045583724975586
1.622,"[0.532, 0.46, 0.21, 0.21, 0.21, 0.0]",1.2602310180664062
1.622,"[0.532, 0.46, 0.21, 0.21, 0.21, 0.0]",1.3902621269226074
