False,False,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
0.928,"[231.0, 116.0, 210.0, 255.0, 116.0]",1.6157026290893555
0.928,"[231.0, 116.0, 210.0, 255.0, 116.0]",1.6544744968414307
0.928,"[231.0, 116.0, 210.0, 255.0, 116.0]",1.6472182273864746
