False,False,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
2.289,"[379.0, 128.0, 128.0, 128.0, 128.0, 379.0, 128.0, 128.0, 128.0, 128.0, 128.0, 379.0]",6.847651958465576
2.289,"[379.0, 128.0, 128.0, 128.0, 128.0, 379.0, 128.0, 128.0, 128.0, 128.0, 128.0, 379.0]",7.380815744400024
2.289,"[379.0, 128.0, 128.0, 128.0, 128.0, 379.0, 128.0, 128.0, 128.0, 128.0, 128.0, 379.0]",7.376415491104126
