True,False,False,False,False,False,False,False,False,False,False,False,True,False
Price min value,Price for each machine,Time
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",3.111859083175659
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",4.104060888290405
0.882,"[0.21, 0.21, 0.21, 0.126, 0.126]",2.1123619079589844
