True,False,False,False,False,False,False,False,False,False,False,True,False,False
Price min value,Price for each machine,Time
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",4.516269207000732
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",3.112901210784912
0.862,"[0.21, 0.21, 0.21, 0.116, 0.116]",3.9347078800201416
