Symmetry Breaking option,sb_fix_var_price_vm_load_lex
Price min value,Price for each machine,Time
1.26,"[0.126, 0.126, 0.126, 0.21, 0.21, 0.21, 0.126, 0.126]",1.9595978260040283
1.26,"[0.126, 0.126, 0.126, 0.21, 0.21, 0.21, 0.126, 0.126]",2.4144551753997803
1.26,"[0.126, 0.126, 0.126, 0.21, 0.21, 0.21, 0.126, 0.126]",2.509178876876831
