True,False,False,True,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
3057/1000,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 128, 128, 128, 128, 128, 128, 379]",23.957141399383545
3057/1000,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 379, 128, 379, 128, 128, 379]",24.41786241531372
3057/1000,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 379, 379, 128, 379, 128, 128, 128, 128]",25.15182876586914
