True,True,False,False,True,True,True,True,False,False,False
Price min value,Price for each machine,Time
2.676,"[1288.0, 632.0, 252.0, 252.0, 252.0, 0]",6.0126869678497314
2.676,"[1288.0, 632.0, 252.0, 252.0, 252.0, 0]",6.468816041946411
2.676,"[1288.0, 632.0, 252.0, 252.0, 252.0, 0]",6.1478660106658936
