True,False,False,True,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
1260/1000,"[126, 126, 126, 126, 126, 210, 210, 210]",17.364042282104492
1260/1000,"[126, 126, 126, 126, 210, 210, 126, 210]",12.569973230361938
1260/1000,"[126, 126, 126, 210, 126, 210, 210, 126]",14.998700141906738
