True,False,False,False,False,False,False,False,False,False,False
Price min value,Price for each machine,Time
1622/1000,"[460, 210, 210, 210, 532, 0]",2.845823287963867
1622/1000,"[460, 210, 210, 210, 532, 0]",3.3724265098571777
1622/1000,"[210, 210, 460, 532, 210, 0]",2.537909507751465
